word,language,count,pos,tsne_x,tsne_y
intérêt,fr,5,NOUN,-37.285545,21.163118
jeunesse,fr,2,NOUN,-13.428477,1.6692837
majorité,fr,1,NOUN,-35.010937,40.41512
seigneur,fr,9,NOUN,-33.721596,-15.821823
santé,fr,9,NOUN,-13.981827,2.082855
heure,fr,24,NOUN,-21.125095,38.225643
feu,fr,21,NOUN,-46.07699,-1.6476929
profession,fr,3,NOUN,-22.457388,26.56696
voyage,fr,31,NOUN,-7.3620787,-2.496014
signe,fr,3,NOUN,-5.7617936,24.89602
mariage,fr,9,NOUN,-8.339403,-7.130245
constitution,fr,1,NOUN,-16.897951,15.132539
affaire,fr,12,NOUN,-27.351885,4.3352914
esprit,fr,24,NOUN,-25.52523,20.968546
galerie,fr,17,NOUN,-13.8833885,-30.442251
peuple,fr,33,NOUN,-12.645821,-16.039175
parlement,fr,1,NOUN,-6.676083,-17.262072
doute,fr,42,NOUN,-34.323887,25.369556
mémoire,fr,2,NOUN,-14.788807,-3.3634894
ami,fr,13,NOUN,-11.228651,-5.138735
éducation,fr,4,NOUN,-13.842162,1.8332702
officier,fr,13,NOUN,-11.556107,-20.640377
hauteur,fr,4,NOUN,-43.65523,28.225725
camp,fr,3,NOUN,7.3615522,45.265034
temple,fr,7,NOUN,-23.13467,-25.800316
importance,fr,1,NOUN,-37.59429,29.405628
commandant,fr,2,NOUN,-11.105614,-21.171577
docteur,fr,3,NOUN,-30.687943,-18.928747
gouverneur,fr,11,NOUN,-8.684751,-19.033773
bassin,fr,6,NOUN,-31.082407,-41.669853
contrat,fr,3,NOUN,-5.79329,24.845898
justice,fr,4,NOUN,-18.642199,10.86435
semaine,fr,12,NOUN,-18.293707,37.842102
pied,fr,27,NOUN,-35.692364,-35.072052
principe,fr,1,NOUN,-31.329224,25.63654
bord,fr,17,NOUN,-14.485473,-25.1671
moitié,fr,12,NOUN,-32.483307,40.557907
réponse,fr,10,NOUN,-31.1533,22.81205
volume,fr,1,NOUN,6.0601883,-38.810272
courant,fr,1,NOUN,-43.551807,38.473957
industrie,fr,1,NOUN,-13.998697,7.3488507
lettre,fr,65,NOUN,-9.4412985,0.45231903
opération,fr,5,NOUN,-9.827488,35.11131
paix,fr,2,NOUN,-3.7626655,20.742865
propriétaire,fr,2,NOUN,2.5064514,-14.537674
journée,fr,4,NOUN,-18.599863,37.83114
sœur,fr,17,NOUN,-10.535368,-9.282029
opéra,fr,7,NOUN,-30.201233,-6.5170164
montagne,fr,20,NOUN,-35.739525,-36.50488
découverte,fr,1,NOUN,4.0548944,-27.443298
front,fr,7,NOUN,-43.949966,38.803448
champ,fr,14,NOUN,-26.689768,42.521626
religieux,fr,5,NOUN,-25.61566,-16.45764
propos,fr,11,NOUN,-31.295025,20.748922
romaine,fr,1,NOUN,-38.35079,-46.57635
motif,fr,4,NOUN,-34.4033,22.985106
chant,fr,4,NOUN,-25.385855,-6.542254
colonel,fr,2,NOUN,-11.098763,-20.99327
soleil,fr,9,NOUN,-43.34006,0.29049358
peinture,fr,8,NOUN,-13.550713,-29.035694
figure,fr,14,NOUN,-18.339579,-24.407406
gens,fr,23,NOUN,-40.547096,15.412226
liberté,fr,30,NOUN,-20.47147,10.366404
fête,fr,5,NOUN,-21.363441,-11.975791
canal,fr,7,NOUN,19.26776,-38.798588
offre,fr,3,NOUN,-8.336092,21.78803
caractère,fr,7,NOUN,-43.792862,23.053423
bleu,fr,2,NOUN,-63.048904,-14.198648
sommet,fr,1,NOUN,-35.06889,-35.869766
matière,fr,2,NOUN,-39.743122,30.523537
médecin,fr,6,NOUN,-30.887686,-19.111979
lance,fr,1,NOUN,-54.951637,3.5514524
besoin,fr,6,NOUN,-25.657175,27.067408
avance,fr,2,NOUN,-23.749617,31.78491
religion,fr,23,NOUN,-27.440948,-14.671505
successeur,fr,2,NOUN,-4.7737293,-20.424553
somme,fr,1,NOUN,-15.65765,22.944227
réserve,fr,1,NOUN,-20.650434,-35.703556
résumé,fr,1,NOUN,-49.494312,29.691496
rose,fr,14,NOUN,-63.183784,-15.02867
philosophie,fr,2,NOUN,-16.466606,-0.6849902
expression,fr,7,NOUN,-37.428925,23.990818
cheval,fr,28,NOUN,-43.761097,-30.872343
communication,fr,1,NOUN,-15.141088,4.893525
jardin,fr,28,NOUN,-22.068502,-33.988758
olivier,fr,2,NOUN,-38.379723,-19.42532
historien,fr,1,NOUN,-17.694204,-6.033864
relation,fr,9,NOUN,-10.79635,-1.6883367
abbé,fr,2,NOUN,-25.982557,-19.757404
expérience,fr,2,NOUN,-26.151619,23.441572
extérieur,fr,3,NOUN,-28.483665,40.405712
prison,fr,1,NOUN,-22.434006,4.912818
distance,fr,9,NOUN,-42.66851,29.584154
capacité,fr,1,NOUN,-35.79243,34.85145
tradition,fr,1,NOUN,-18.944696,-11.416143
étoile,fr,1,NOUN,8.417003,-27.617271
marche,fr,15,NOUN,-53.136665,19.055202
office,fr,4,NOUN,-1.5127118,14.761846
masse,fr,1,NOUN,-39.739616,30.121824
arc,fr,2,NOUN,-17.8762,-15.255538
tombe,fr,2,NOUN,-22.508278,-23.957335
ton,fr,12,NOUN,-43.38041,19.538687
acte,fr,3,NOUN,-47.993107,6.440099
héros,fr,5,NOUN,-12.698515,-18.635832
filles,fr,5,NOUN,-13.643994,-7.116414
midi,fr,2,NOUN,-20.680191,39.959106
ciel,fr,5,NOUN,-43.29786,0.03943137
rang,fr,18,NOUN,-0.41821355,-0.2968776
maladie,fr,7,NOUN,-42.470287,8.763368
autorité,fr,2,NOUN,-14.326879,16.315304
édifice,fr,13,NOUN,-24.151005,-29.211603
sorte,fr,11,NOUN,-41.10103,21.830246
peine,fr,31,NOUN,-22.326427,4.903056
absence,fr,2,NOUN,-32.146317,31.26824
circuit,fr,1,NOUN,-5.385007,6.8758945
danse,fr,10,NOUN,-28.252092,-5.765975
fleuve,fr,7,NOUN,-30.880138,-40.86703
univers,fr,1,NOUN,-17.214672,1.608786
écriture,fr,1,NOUN,-19.35477,-2.3529584
chœur,fr,1,NOUN,-21.449291,-21.914495
résidence,fr,5,NOUN,-24.763195,-31.54049
portrait,fr,5,NOUN,-18.96766,-24.46571
sang,fr,3,NOUN,-48.706566,0.34660766
prédécesseur,fr,1,NOUN,-4.7691865,-20.425299
retraite,fr,4,NOUN,-16.902424,25.325783
description,fr,31,NOUN,2.1646936,39.22492
table,fr,8,NOUN,-3.1697526,30.895561
emploi,fr,1,NOUN,-22.067486,27.8986
alliance,fr,1,NOUN,-4.8106675,18.185751
bout,fr,17,NOUN,-51.221214,4.4910502
voiture,fr,12,NOUN,-39.4835,-13.906611
étranger,fr,10,NOUN,-4.610488,8.845822
secret,fr,6,NOUN,1.0419447,18.08491
couple,fr,1,NOUN,-8.514294,-6.4237924
col,fr,4,NOUN,-36.29839,-35.619568
soir,fr,20,NOUN,-20.202656,38.951275
différence,fr,10,NOUN,-33.49783,33.136974
bateau,fr,2,NOUN,-35.871243,-27.735352
changement,fr,2,NOUN,-32.111797,29.625824
faveur,fr,8,NOUN,-26.21022,18.428078
vis,fr,1,NOUN,-29.84213,19.293303
concert,fr,2,NOUN,-28.787699,-7.1747065
vente,fr,1,NOUN,-10.904039,21.43809
bras,fr,18,NOUN,-55.448875,-0.8115044
proposition,fr,1,NOUN,-28.514202,22.469334
visite,fr,24,NOUN,-7.0851736,-1.6875886
solution,fr,1,NOUN,-29.934128,23.254726
mur,fr,4,NOUN,-29.071108,-30.810585
façade,fr,1,NOUN,-22.839785,-29.014494
statue,fr,17,NOUN,-19.941772,-25.323204
tente,fr,6,NOUN,-23.013765,20.17466
huile,fr,1,NOUN,-53.65051,-16.698536
contraire,fr,17,NOUN,-30.89978,26.896986
vierge,fr,5,NOUN,-21.328098,-20.123756
cercle,fr,5,NOUN,3.9320083,-34.270084
mari,fr,25,NOUN,-10.431784,-7.8214855
attention,fr,26,NOUN,-36.78342,20.592659
fontaine,fr,19,NOUN,-18.983635,-26.533329
prêtre,fr,7,NOUN,-26.766035,-18.094934
monastère,fr,4,NOUN,-24.523205,-20.865545
dos,fr,4,NOUN,-59.21074,-2.5510285
lecture,fr,2,NOUN,-18.743685,-1.3703542
branche,fr,3,NOUN,-3.7623508,-25.576323
pointe,fr,3,NOUN,-39.189938,-34.163948
vin,fr,13,NOUN,-61.903603,-27.498398
recueil,fr,1,NOUN,-21.052904,-4.856406
endroit,fr,11,NOUN,-29.939213,-35.121983
bus,fr,1,NOUN,-19.878187,-44.780777
arme,fr,4,NOUN,-54.384262,2.7595413
erreur,fr,5,NOUN,-34.095787,21.276566
arbre,fr,20,NOUN,-57.625336,-22.14479
possibilité,fr,1,NOUN,-25.93773,27.898323
occupation,fr,7,NOUN,-10.215291,14.1723
vent,fr,5,NOUN,-44.596786,1.8084568
princesse,fr,11,NOUN,-6.281568,-10.575754
volonté,fr,6,NOUN,-24.934088,20.33041
race,fr,1,NOUN,-45.098,-31.013954
machine,fr,8,NOUN,-41.088203,-19.181675
antique,fr,7,NOUN,-38.361504,-46.689377
manche,fr,13,NOUN,-26.181307,-44.16132
dimanche,fr,5,NOUN,-18.973753,39.64266
fil,fr,2,NOUN,-51.152378,5.2286897
accident,fr,10,NOUN,15.662722,48.769352
cérémonie,fr,11,NOUN,-20.40787,-12.62282
discours,fr,2,NOUN,-19.012978,4.6977386
échange,fr,2,NOUN,-7.8617296,21.855421
langage,fr,10,NOUN,-37.746407,23.24539
spectacle,fr,21,NOUN,-29.455935,-7.06853
moulin,fr,1,NOUN,-44.270885,-28.042528
musicien,fr,1,NOUN,-26.73407,-6.988749
poésie,fr,3,NOUN,-21.110085,-3.7318597
aventure,fr,7,NOUN,-20.206629,0.6057266
guide,fr,5,NOUN,9.666692,-31.087366
événement,fr,1,NOUN,-18.388348,33.07942
tiers,fr,1,NOUN,-32.646584,40.49176
lendemain,fr,9,NOUN,-19.861696,38.00874
orange,fr,2,NOUN,-63.890263,-15.14702
matin,fr,12,NOUN,-20.263666,39.05165
flotte,fr,1,NOUN,-12.991577,-24.19452
monsieur,fr,30,NOUN,-33.869904,-13.536431
dames,fr,54,NOUN,-14.049772,-6.8143005
couronne,fr,4,NOUN,-4.453967,-13.450187
trophée,fr,1,NOUN,-4.5033317,4.710612
aspect,fr,1,NOUN,-43.16648,22.896423
envoyé,fr,5,NOUN,-3.6262527,-17.635723
dispute,fr,4,NOUN,-5.0755353,2.8341248
lune,fr,3,NOUN,-43.25365,0.14639954
serge,fr,1,NOUN,-57.044365,21.24431
profil,fr,1,NOUN,-55.538418,26.06484
cabinet,fr,8,NOUN,-6.1580157,-19.026947
vision,fr,1,NOUN,-27.336256,24.16924
dehors,fr,4,NOUN,-28.462212,39.550034
grecque,fr,6,NOUN,-39.22605,-47.195477
œil,fr,50,NOUN,-49.80676,-3.3400488
récit,fr,4,NOUN,-21.442688,-0.9723706
climat,fr,9,NOUN,13.278845,1.292907
instrument,fr,1,NOUN,-25.078382,-7.3735867
automne,fr,1,NOUN,-14.561032,38.07389
animal,fr,5,NOUN,-47.86519,-33.92951
papier,fr,3,NOUN,-48.96572,-8.744499
plante,fr,1,NOUN,-59.733932,-22.35532
boulevard,fr,1,NOUN,-24.357925,-34.540356
preuve,fr,12,NOUN,-33.19292,24.720505
sable,fr,1,NOUN,-48.82431,-22.351416
noblesse,fr,6,NOUN,-5.60391,-23.704914
toile,fr,2,NOUN,-53.602024,-16.58811
liaison,fr,1,NOUN,-10.80848,-1.635281
trône,fr,3,NOUN,-4.864125,-13.088107
ruisseau,fr,1,NOUN,-32.23766,-40.37221
roche,fr,1,NOUN,-33.76363,-34.021763
largeur,fr,1,NOUN,-43.7614,28.01577
foi,fr,6,NOUN,-26.967337,-12.798259
nation,fr,17,NOUN,-12.73399,-15.962915
notion,fr,3,NOUN,-32.023746,26.00168
catalogue,fr,1,NOUN,8.831298,-36.729935
étage,fr,8,NOUN,-21.879953,-31.366856
hongrois,fr,5,NOUN,-45.667873,-47.97002
post,fr,2,NOUN,4.87249,-4.5411057
ennemi,fr,1,NOUN,-7.749483,13.376792
indien,fr,3,NOUN,-33.93357,-30.862427
consommation,fr,1,NOUN,-36.1446,31.142471
condition,fr,4,NOUN,-20.06822,21.263613
plaine,fr,12,NOUN,-30.54644,-38.93992
perte,fr,4,NOUN,-34.027313,31.122547
portée,fr,1,NOUN,-43.155727,29.173878
quantité,fr,24,NOUN,-39.101555,30.588835
estime,fr,2,NOUN,-31.390043,19.005518
couverture,fr,3,NOUN,-47.16045,16.081993
cuisine,fr,4,NOUN,-54.18528,-26.405724
disposition,fr,5,NOUN,-25.525242,28.235733
sénat,fr,2,NOUN,-6.479419,-17.221022
vaisseau,fr,10,NOUN,-13.894611,-24.61661
inscription,fr,7,NOUN,-17.430721,-24.556934
confiance,fr,1,NOUN,-26.92434,15.250153
augmentation,fr,1,NOUN,-34.88583,31.36857
oncle,fr,1,NOUN,-9.333199,-11.850876
génie,fr,3,NOUN,-16.613409,8.126032
canon,fr,1,NOUN,-53.927837,3.1743345
sculpture,fr,5,NOUN,-13.609401,-29.333956
peau,fr,6,NOUN,-53.378197,-4.3192844
vieille,fr,1,NOUN,-29.059563,-26.180243
poule,fr,2,NOUN,-54.402237,-33.473907
conservation,fr,1,NOUN,-12.496115,28.157394
équipage,fr,5,NOUN,-14.209022,-24.920301
impression,fr,3,NOUN,-40.70988,18.28138
conséquence,fr,5,NOUN,-29.7738,29.060997
vérité,fr,33,NOUN,-29.614544,5.753099
mérite,fr,7,NOUN,-9.23697,6.6295776
samedi,fr,1,NOUN,-19.04453,39.9604
remarque,fr,5,NOUN,-35.74336,20.23372
chinoise,fr,1,NOUN,-42.86837,-48.54602
phrase,fr,1,NOUN,-39.081356,21.674414
menace,fr,1,NOUN,-37.469322,11.424384
poursuite,fr,1,NOUN,-18.373032,-41.127518
parole,fr,9,NOUN,-17.13108,5.7192063
diamètre,fr,1,NOUN,-44.86056,28.00271
conduite,fr,6,NOUN,-39.52265,-12.492133
conscience,fr,2,NOUN,-25.259005,21.86737
peur,fr,3,NOUN,-36.47546,10.363851
crime,fr,8,NOUN,-25.41059,3.6013227
chrétienne,fr,3,NOUN,-26.55841,-15.007919
respect,fr,10,NOUN,-21.859257,17.168526
vendredi,fr,4,NOUN,-19.140188,40.143192
aile,fr,1,NOUN,-12.736606,-36.98055
carré,fr,2,NOUN,-45.265377,29.90765
lit,fr,9,NOUN,-49.997364,-10.6261215
loup,fr,1,NOUN,-50.561054,-34.35378
détroit,fr,2,NOUN,-24.148636,-45.058342
mémoires,fr,1,NOUN,-14.86637,-3.4067338
faute,fr,5,NOUN,-34.00502,21.247543
million,fr,1,NOUN,-38.109463,40.126083
contribution,fr,1,NOUN,-23.48879,23.992281
gris,fr,1,NOUN,-63.068195,-13.728159
danger,fr,8,NOUN,-37.53056,11.46297
détail,fr,17,NOUN,-2.4524927,36.73149
variété,fr,5,NOUN,-39.134106,33.376213
river,fr,1,NOUN,-30.674822,-40.908665
conquête,fr,3,NOUN,-11.529549,14.732237
neige,fr,11,NOUN,-45.605556,1.6395401
défaut,fr,6,NOUN,-31.889479,31.357885
paysage,fr,2,NOUN,-12.291623,-28.389729
couvent,fr,10,NOUN,-24.194403,-21.150331
violence,fr,1,NOUN,-26.685865,7.439655
sir,fr,1,NOUN,-28.9554,-19.605238
déclaration,fr,1,NOUN,-16.596912,14.9378
extrémité,fr,1,NOUN,-23.044033,-41.898643
colonne,fr,18,NOUN,-15.547891,-34.153755
créateur,fr,1,NOUN,-19.104193,-7.955927
environs,fr,5,NOUN,-26.595888,-38.958332
passion,fr,15,NOUN,-35.220123,5.2757525
secours,fr,2,NOUN,-13.982121,25.643694
chrétien,fr,34,NOUN,-26.476881,-15.072377
ange,fr,3,NOUN,-19.467388,-18.196115
opinion,fr,5,NOUN,-28.978817,17.879742
lundi,fr,3,NOUN,-19.066748,40.029785
avantage,fr,7,NOUN,-24.25172,30.76974
métier,fr,2,NOUN,-22.552591,26.703022
mélange,fr,3,NOUN,-44.54227,34.145073
autrichien,fr,4,NOUN,-46.203747,-47.305588
traversée,fr,1,NOUN,-21.082796,-42.649178
antiquité,fr,4,NOUN,-38.256126,-46.752304
nez,fr,1,NOUN,-50.639206,-2.426949
meurtre,fr,2,NOUN,-25.145424,3.335079
élite,fr,1,NOUN,-3.0938609,0.9325106
verre,fr,4,NOUN,-46.622974,-17.263163
queue,fr,4,NOUN,-59.496223,-3.985613
revenu,fr,3,NOUN,-16.795069,23.543364
regard,fr,2,NOUN,-48.61334,-3.7981503
amitié,fr,8,NOUN,-10.317653,-3.3678727
dossier,fr,1,NOUN,-21.350037,2.893322
oiseau,fr,1,NOUN,-52.27806,-36.704506
ambassadeur,fr,8,NOUN,-3.9335637,-17.018505
possession,fr,3,NOUN,-0.88452333,27.151894
lecteur,fr,1,NOUN,-18.70756,-1.2226226
goût,fr,23,NOUN,-36.609715,14.332078
observation,fr,3,NOUN,-6.268217,32.63147
colline,fr,2,NOUN,-32.169872,-35.17809
trésor,fr,4,NOUN,-42.664326,-11.192808
difficulté,fr,2,NOUN,-27.61527,27.89563
ombre,fr,9,NOUN,-41.994347,1.649726
vapeur,fr,1,NOUN,-41.33481,-19.210215
soldat,fr,11,NOUN,-12.423024,-19.926662
veille,fr,2,NOUN,-19.782333,37.67202
pluie,fr,3,NOUN,-45.253754,1.6259371
amie,fr,7,NOUN,-11.167033,-6.5127234
intention,fr,5,NOUN,-24.978968,20.159874
précision,fr,1,NOUN,-36.063892,26.696215
degré,fr,1,NOUN,-35.50209,29.543167
correspondance,fr,4,NOUN,-10.728633,-1.4778236
visage,fr,26,NOUN,-50.356174,-3.5848026
réflexion,fr,12,NOUN,-26.032207,24.250416
mariée,fr,1,NOUN,-9.343124,-8.640873
sexe,fr,5,NOUN,-28.10583,8.769917
séjour,fr,10,NOUN,-7.2324,-2.2122214
surprise,fr,13,NOUN,-32.183693,16.736198
juif,fr,8,NOUN,-29.69618,-15.7926235
séparation,fr,2,NOUN,-7.58175,-5.6111913
pavillon,fr,2,NOUN,-23.860214,-30.350224
distinction,fr,2,NOUN,-20.731817,19.456495
four,fr,2,NOUN,-53.046223,-26.914064
autel,fr,4,NOUN,-21.655186,-20.90264
plat,fr,10,NOUN,-58.113476,-30.301378
troupe,fr,16,NOUN,-30.516844,-7.1827016
ha,fr,1,NOUN,-63.154354,1.4210262
instant,fr,8,NOUN,-25.393381,34.411488
désert,fr,9,NOUN,-7.387849,-44.96217
bourse,fr,14,NOUN,-12.4417095,21.757164
froid,fr,19,NOUN,-46.157833,4.12462
réputation,fr,2,NOUN,1.3274326,45.452877
ronde,fr,1,NOUN,-28.953472,34.35072
apparence,fr,4,NOUN,-42.99049,22.814466
couche,fr,3,NOUN,-45.252125,26.301588
veuve,fr,12,NOUN,-9.501682,-9.016151
cesse,fr,1,NOUN,-41.97243,16.45775
exercice,fr,2,NOUN,-20.305395,27.565716
héritier,fr,3,NOUN,-7.4187946,-12.292159
voile,fr,13,NOUN,-38.6606,-29.48659
marchand,fr,11,NOUN,-12.965354,8.161077
assassinat,fr,1,NOUN,-24.607086,3.0631375
attitude,fr,4,NOUN,-29.18783,20.368816
jugement,fr,3,NOUN,-19.35736,12.10228
conséquent,fr,2,NOUN,-29.90157,29.282022
rayon,fr,2,NOUN,-44.30016,29.975216
nécessité,fr,1,NOUN,-25.714998,27.129717
vocation,fr,1,NOUN,-24.267889,25.631607
épée,fr,1,NOUN,-55.896393,2.5262165
copie,fr,3,NOUN,-17.829344,-22.919937
morceau,fr,9,NOUN,-25.569906,-4.211588
pyramide,fr,1,NOUN,-24.694683,-25.297907
plaisir,fr,57,NOUN,-39.718506,14.5187235
domination,fr,12,NOUN,-12.212919,14.7850275
équilibre,fr,1,NOUN,-32.625973,28.690706
examen,fr,1,NOUN,-7.3269186,29.023365
héritage,fr,1,NOUN,-7.5843844,-12.213447
pain,fr,3,NOUN,-56.1298,-28.897459
toit,fr,1,NOUN,-44.39079,-16.022102
opus,fr,1,NOUN,-69.84093,12.931018
écart,fr,2,NOUN,-29.534286,32.0101
signal,fr,1,NOUN,-45.32043,11.913366
crédit,fr,1,NOUN,-14.289742,21.584108
fuite,fr,2,NOUN,-23.852417,5.1324215
dôme,fr,8,NOUN,-22.955887,-27.505741
hasard,fr,1,NOUN,-36.882553,18.999756
acier,fr,1,NOUN,-46.38725,-18.415956
silence,fr,5,NOUN,-40.856987,3.255348
lait,fr,2,NOUN,-54.73288,-29.639727
charbon,fr,2,NOUN,-46.90575,-20.501873
dénomination,fr,1,NOUN,-8.857611,43.262035
fruit,fr,12,NOUN,-59.411537,-25.495098
marbre,fr,36,NOUN,-49.711422,-18.424526
trait,fr,4,NOUN,-44.185295,23.094242
étendue,fr,6,NOUN,-42.178852,31.419226
mar,fr,1,NOUN,-67.14778,16.739555
intelligence,fr,4,NOUN,-26.660795,21.759819
chaleur,fr,11,NOUN,-46.164574,4.1755724
chaussée,fr,2,NOUN,-21.878796,-31.465443
beauté,fr,43,NOUN,-32.734596,2.1087677
décoration,fr,3,NOUN,-49.924377,-14.689363
alphabet,fr,1,NOUN,-5.035805,-29.609793
réception,fr,2,NOUN,-16.575962,3.7467806
témoin,fr,2,NOUN,-22.036522,2.271218
conte,fr,2,NOUN,-22.869371,-2.2048457
horreur,fr,5,NOUN,-18.786665,1.7233897
fenêtre,fr,16,NOUN,-43.378536,-13.801464
morale,fr,2,NOUN,-22.622879,11.162724
égard,fr,10,NOUN,-29.874645,19.217903
cheveux,fr,1,NOUN,-55.441895,-6.552044
comtesse,fr,9,NOUN,-6.6503043,-9.722789
fleur,fr,22,NOUN,-60.141987,-21.949814
turc,fr,111,NOUN,-42.022823,-45.329903
consul,fr,1,NOUN,-4.772121,-16.730082
paradis,fr,3,NOUN,-36.31219,3.6364021
tempête,fr,4,NOUN,-44.7637,2.1402197
bonheur,fr,10,NOUN,-36.288437,4.4496255
moine,fr,1,NOUN,-25.579252,-20.13702
cuivre,fr,1,NOUN,-47.587814,-19.502937
viande,fr,1,NOUN,-54.26288,-31.210257
escalier,fr,8,NOUN,-21.260225,-29.36964
diable,fr,3,NOUN,-38.762897,-5.2648416
centaine,fr,1,NOUN,-37.61,40.941666
racine,fr,1,NOUN,-39.55125,24.447947
descente,fr,1,NOUN,-32.59839,-37.10566
magasin,fr,1,NOUN,-31.034815,-23.548552
explication,fr,2,NOUN,-33.346436,23.614964
duchesse,fr,7,NOUN,-6.2150607,-9.911027
logement,fr,6,NOUN,-15.494353,-16.879807
attentat,fr,1,NOUN,-24.335665,2.9867997
cellule,fr,3,NOUN,-43.97265,-4.3998694
courage,fr,6,NOUN,-24.421137,16.015413
plume,fr,5,NOUN,-48.954346,-7.49559
démarche,fr,1,NOUN,-25.89767,24.269447
perspective,fr,4,NOUN,-27.262207,24.346313
doctrine,fr,3,NOUN,-27.741068,-12.655561
effort,fr,1,NOUN,-24.457296,27.011063
bouche,fr,3,NOUN,-50.45126,-1.2835152
masque,fr,1,NOUN,-50.49872,-4.0811996
gloire,fr,2,NOUN,-29.821632,1.7517029
comparaison,fr,4,NOUN,-33.485714,33.13336
globe,fr,2,NOUN,4.7047462,-31.847408
ballon,fr,1,NOUN,-46.223595,-8.106446
audience,fr,7,NOUN,-28.496378,17.608541
diversité,fr,2,NOUN,-38.77777,32.88062
rocher,fr,5,NOUN,-33.508007,-34.20623
chêne,fr,1,NOUN,-57.338974,-20.651548
berger,fr,2,NOUN,-47.60695,-31.156311
particularité,fr,4,NOUN,-33.81844,35.800045
jeudi,fr,3,NOUN,-18.818575,40.103092
anges,fr,1,NOUN,-19.429363,-18.18711
étang,fr,2,NOUN,-32.42566,-40.44444
attente,fr,1,NOUN,-24.880907,33.699593
voûte,fr,2,NOUN,-22.25519,-27.679403
repos,fr,5,NOUN,-40.585037,7.197188
neutralité,fr,1,NOUN,-22.158735,17.338886
destin,fr,2,NOUN,-37.437115,4.122332
confusion,fr,1,NOUN,-35.509827,22.151583
clergé,fr,1,NOUN,-26.10416,-17.145544
mosquée,fr,26,NOUN,-24.257244,-27.724676
autrichienne,fr,1,NOUN,-46.209858,-47.531548
arsenal,fr,1,NOUN,-0.6992578,-43.104755
robe,fr,12,NOUN,-57.78573,-10.532258
écurie,fr,1,NOUN,-42.300396,-17.412645
triomphe,fr,2,NOUN,-18.14905,-14.771071
tribune,fr,2,NOUN,-19.025745,-29.36934
commis,fr,3,NOUN,-25.323387,3.8567157
pomme,fr,1,NOUN,-59.530563,-26.563395
justification,fr,1,NOUN,-33.70825,23.351677
richesse,fr,6,NOUN,-38.62429,32.312225
mardi,fr,2,NOUN,-18.683075,40.18232
cerveau,fr,1,NOUN,-49.69771,2.135717
sentiment,fr,5,NOUN,-34.638905,12.161438
habitude,fr,2,NOUN,-39.55759,15.724617
témoignage,fr,1,NOUN,-21.913301,2.3122694
nage,fr,1,NOUN,-30.69017,-47.208508
tombeau,fr,9,NOUN,-22.574615,-23.738754
bruit,fr,6,NOUN,-45.18474,11.819849
devise,fr,4,NOUN,-7.046191,-33.305637
mercredi,fr,3,NOUN,-18.799065,40.213856
royaumes,fr,1,NOUN,-2.013272,-13.7206955
volontaire,fr,1,NOUN,-19.053988,22.34006
vertu,fr,3,NOUN,-18.747696,15.160694
messe,fr,1,NOUN,-21.580322,-13.123985
obligation,fr,2,NOUN,-19.103687,21.272985
abri,fr,5,NOUN,-29.678276,-34.881
foule,fr,6,NOUN,-18.944931,8.055843
miroir,fr,1,NOUN,-47.888367,-5.420093
hongroise,fr,1,NOUN,-45.676132,-48.031662
magie,fr,1,NOUN,-37.538696,-1.5713974
dégât,fr,1,NOUN,-43.355198,14.010787
chaire,fr,3,NOUN,-15.649251,-0.79196304
maxime,fr,4,NOUN,-57.069748,21.243372
coin,fr,5,NOUN,-18.174738,-34.96561
arcade,fr,4,NOUN,-15.402855,-13.067786
plomb,fr,2,NOUN,-47.588417,-19.595346
envie,fr,14,NOUN,-39.459827,15.1177635
bâton,fr,3,NOUN,-57.323612,1.2648219
sac,fr,2,NOUN,-54.01905,-10.449659
flûte,fr,2,NOUN,-25.424852,-6.90155
chasseur,fr,1,NOUN,-39.160122,-24.858553
trou,fr,6,NOUN,-43.991566,-22.87931
appartement,fr,17,NOUN,-23.705051,-31.899986
pèlerinage,fr,1,NOUN,-21.998487,-14.872084
soin,fr,23,NOUN,-21.113922,24.579052
folie,fr,3,NOUN,-35.888077,6.905115
comédien,fr,1,NOUN,-29.672956,-9.126527
instance,fr,5,NOUN,-18.267054,12.353915
vigne,fr,7,NOUN,-62.276867,-27.509418
citoyen,fr,1,NOUN,-11.264261,-15.947396
grille,fr,2,NOUN,-43.737328,-17.578384
hébreu,fr,1,NOUN,-29.738821,-15.761225
vignoble,fr,1,NOUN,-62.384495,-27.663721
roue,fr,1,NOUN,-41.79754,-27.091492
cavalier,fr,2,NOUN,-43.635418,-30.845133
espérance,fr,1,NOUN,-23.90543,13.424832
évènement,fr,1,NOUN,-18.384872,33.097286
catholicisme,fr,1,NOUN,-27.21438,-15.613076
grandeur,fr,15,NOUN,-39.204033,28.449791
hôte,fr,1,NOUN,13.101046,-27.521452
revers,fr,1,NOUN,-9.375918,17.537148
signification,fr,3,NOUN,-37.505573,24.16198
épaisseur,fr,3,NOUN,-44.717735,27.108076
chapeau,fr,2,NOUN,-56.990047,-8.487348
uniforme,fr,1,NOUN,-58.627144,-8.348602
serment,fr,2,NOUN,-18.569317,17.817772
scandale,fr,2,NOUN,-27.477058,4.4403267
repas,fr,9,NOUN,-58.39324,-32.994118
luxe,fr,4,NOUN,-31.87287,0.9099286
maîtresse,fr,1,NOUN,-11.624904,-8.21658
impératrice,fr,25,NOUN,-4.778571,-10.701276
barbe,fr,5,NOUN,-56.272472,-7.2370214
